Date,Sample_Count,RMS,Mean,Std,Min,Max,Peak_to_Peak,Failed_Count,Passed_Count,Failed_Ratio
2021-11-18 18:39:53.361000+00:00,1024,0.17908764101790917,-0.172332763671875,0.048745483507422215,-0.3453125,-0.09375,0.2515625,0,1024,0.0
2021-11-18 18:50:38.293000+00:00,1024,0.1756190793814432,-0.169586181640625,0.045657680676671863,-0.33203125,-0.0859375,0.24609375,0,1024,0.0
2021-11-18 19:01:39.037000+00:00,1024,0.1729417158467032,-0.16733245849609374,0.043709852279523446,-0.2921875,-0.09375,0.1984375,0,1024,0.0
2021-11-18 19:13:36.111000+00:00,1024,0.17371595042196727,-0.16820755004882812,0.04341995674428645,-0.2921875,-0.109375,0.1828125,0,1024,0.0
2021-11-18 19:24:28.296000+00:00,1024,0.1732144098042646,-0.16732177734375,0.044817587279518865,-0.31875,-0.109375,0.20937499999999998,0,1024,0.0
2021-11-18 19:35:28.763000+00:00,1024,0.17320463166981748,-0.16746749877929687,0.04423111826953227,-0.2921875,-0.109375,0.1828125,0,1024,0.0
2021-11-18 19:47:24.982000+00:00,1024,0.1743678938535457,-0.16848602294921874,0.04492876317734668,-0.33203125,-0.109375,0.22265625,0,1024,0.0
2021-11-18 19:58:17.345000+00:00,1024,0.1746463676710516,-0.16881103515625,0.04479003548077403,-0.30546875,-0.109375,0.19609375,0,1024,0.0
2021-11-18 20:09:20.039000+00:00,1024,2.556045836407621,-0.13398208618164062,2.5537791705712767,-7.251562499999999,7.18515625,14.436718749999999,459,565,0.4482421875
2021-11-18 20:21:26.742000+00:00,1024,3.09410352758113,-0.07947616577148438,3.09459403495835,-7.11875,7.26484375,14.38359375,619,405,0.6044921875
2021-11-18 20:32:20.257000+00:00,1024,2.420680765489154,-0.14377822875976562,2.4175878338536103,-7.11875,7.0125,14.131250000000001,422,602,0.412109375
2021-11-18 20:44:17.001000+00:00,1024,2.36566297142868,-0.16465835571289061,2.361078769624788,-7.0390625,6.94609375,13.98515625,422,602,0.412109375
2021-11-18 20:55:17.148000+00:00,1024,2.6160890018402045,-0.16666793823242188,2.612050221713071,-7.3046875,7.13203125,14.43671875,493,531,0.4814453125
2021-11-18 21:06:29.363000+00:00,1024,2.5168487285344576,-0.15181274414062498,2.5134935832648173,-7.3578125,7.13203125,14.489843749999999,451,573,0.4404296875
2021-11-18 21:17:22.670000+00:00,1024,2.5415454687994647,-0.09261550903320312,2.5410984984544003,-7.29140625,7.21171875,14.503125,491,533,0.4794921875
2021-11-18 21:29:34.431000+00:00,1024,2.5999531621336294,-0.15774917602539062,2.5964312228505437,-7.384374999999999,7.171875,14.556249999999999,506,518,0.494140625
2021-11-18 21:40:35.247000+00:00,1024,2.5609401459648238,-0.09329147338867187,2.5604908878732577,-7.15859375,7.18515625,14.34375,476,548,0.46484375
2021-11-18 21:51:27.900000+00:00,1024,2.604816204751682,-0.1529815673828125,2.6015906178538364,-7.1984375,7.4640625,14.6625,510,514,0.498046875
2021-11-18 22:02:11.887000+00:00,1024,2.478003223861794,-0.11906661987304687,2.4763504806769694,-6.853125,7.13203125,13.98515625,480,544,0.46875
2021-11-18 22:13:04.512000+00:00,1024,2.5786515196478974,-0.11797637939453125,2.577210036670321,-7.13203125,7.0921875,14.224218749999999,483,541,0.4716796875
2021-11-18 22:25:02.160000+00:00,1024,2.5910073966740055,-0.15074386596679687,2.5878824911809497,-7.0390625,7.065625,14.1046875,499,525,0.4873046875
2021-11-18 22:36:15.597000+00:00,1024,2.544594719352586,-0.11313934326171875,2.5433203983068067,-7.1453125,7.11875,14.264062500000001,482,542,0.470703125
2021-11-18 22:47:07.224000+00:00,1024,2.685118785904239,-0.14069595336914062,2.682740381986682,-7.251562499999999,7.13203125,14.38359375,511,513,0.4990234375
2021-11-18 22:58:09.341000+00:00,1024,2.652727353835641,-0.09726409912109375,2.6522389810003313,-6.9859375,7.26484375,14.25078125,518,506,0.505859375
2021-11-18 23:10:15.572000+00:00,1024,2.637614860112755,-0.16796722412109374,2.633547451939547,-7.065625,7.10546875,14.17109375,512,512,0.5
2021-11-18 23:21:09.201000+00:00,1024,2.772418965891656,-0.11813201904296874,2.7712545180106134,-7.18515625,6.94609375,14.131250000000001,555,469,0.5419921875
2021-11-18 23:31:53.251000+00:00,1024,2.609479017068989,-0.12690963745117187,2.607664707484242,-7.225,7.384374999999999,14.609374999999998,515,509,0.5029296875
2021-11-18 23:42:53.885000+00:00,1024,2.6904026791416378,-0.08227157592773438,2.690458488193488,-7.10546875,7.317968749999999,14.423437499999999,523,501,0.5107421875
2021-11-18 23:53:45.648000+00:00,1024,2.7201921699330804,-0.08190994262695311,2.720287251149482,-7.171875,7.11875,14.290625,540,484,0.52734375
2021-11-19 00:05:43.014000+00:00,1024,2.4997871949699797,-0.16093597412109376,2.495820257180971,-7.251562499999999,7.317968749999999,14.569531249999997,448,576,0.4375
2021-11-19 00:16:43.208000+00:00,1024,2.4811719861726163,-0.14659957885742186,2.478047575231706,-7.07890625,7.0921875,14.17109375,457,567,0.4462890625
2021-11-19 00:27:55.590000+00:00,1024,2.6460759401355585,-0.11352081298828125,2.6449314939612587,-7.21171875,7.13203125,14.34375,506,518,0.494140625
2021-11-19 00:39:57.549000+00:00,1024,2.698468733729919,-0.13299713134765626,2.6965062578242605,-7.0125,6.94609375,13.95859375,512,512,0.5
2021-11-19 00:51:01.371000+00:00,1024,2.5348197607901493,-0.1175933837890625,2.5333279199715824,-7.26484375,7.0921875,14.357031249999999,484,540,0.47265625
2021-11-19 01:02:04.050000+00:00,1024,2.4606956216533202,-0.15840072631835939,2.456791915111222,-7.15859375,7.05234375,14.2109375,450,574,0.439453125
2021-11-19 01:12:56.702000+00:00,1024,2.4570792328435527,-0.11630630493164062,2.455524278162819,-7.3046875,7.065625,14.3703125,442,582,0.431640625
2021-11-19 01:24:00.735000+00:00,1024,2.5043806154575132,-0.14250106811523439,2.501544877464338,-7.34453125,7.23828125,14.5828125,462,562,0.451171875
2021-11-19 01:35:01.838000+00:00,1024,2.5151640654558185,-0.13463516235351564,2.5127852579343504,-7.171875,6.99921875,14.17109375,479,545,0.4677734375
2021-11-19 01:45:54.364000+00:00,1024,2.472969740991966,-0.10212936401367187,2.472067317123048,-7.11875,7.384374999999999,14.503124999999999,467,557,0.4560546875
2021-11-19 01:56:39.985000+00:00,1024,2.5679266092610433,-0.153125,2.5646096923584585,-7.02578125,6.7734375,13.79921875,482,542,0.470703125
2021-11-19 02:07:41.307000+00:00,1024,2.7185778516221992,-0.17038345336914062,2.7145591056941987,-7.15859375,7.21171875,14.3703125,501,523,0.4892578125
